Date,Symbol,Open,High,Low,Last,ChangePercent,Volumn,Money,Net5D,Net13D,Net34D,Money5
8/6/2019,DOHOME,7.8,8.7,7.75,8.7,11.54,466615925,3826155820,3826155820,3826155820.0,3826155820.0,3826155820.0
8/7/2019,DOHOME,8.65,9.2,8.55,9.2,5.75,277131411,2448966220,6275122040,6275122040.0,6275122040.0,3137561020.0
8/8/2019,DOHOME,9.1,9.75,9.0,9.0,-2.17,174471036,1637396620,7912518660,7912518660.0,7912518660.0,2637506220.0
8/9/2019,DOHOME,9.6,9.95,9.3,9.45,5.0,139014630,1336709220,9249227880,9249227880.0,9249227880.0,2312306970.0
8/13/2019,DOHOME,9.4,9.6,9.3,9.35,-1.06,58598628,555507750,9804735630,9804735630.0,9804735630.0,1960947126.0
8/14/2019,DOHOME,9.55,9.65,9.1,9.15,-2.14,36899951,346121380,6324701190,10150857010.0,10150857010.0,1264940238.0
