Date,Symbol,Open,High,Low,Last,ChangePercent,Volumn,Money,Net5D,Net13D,Net34D,SMA5,SMA12,SMA26,MACD,MACD5,Vol5,RSI,RSI5,Money5,Status
1/5/2015,CWT-W2,1.13,1.14,1.12,1.12,-2.61,394400,444000,2861000,3657000.0,58263000.0,1.12,,,,,394400.0,,,444000.0,0.0
1/6/2015,CWT-W2,1.06,1.26,1.06,1.17,4.46,595225,717000,1415000,4133000.0,58427000.0,1.145,,,,,494812.5,,,580500.0,0.0
1/7/2015,CWT-W2,1.19,1.22,1.19,1.19,1.71,132600,160000,1432000,4146000.0,58115000.0,1.16,,,,,374075.0,,,440333.33333333326,0.0
1/8/2015,CWT-W2,1.23,1.33,1.17,1.33,11.76,1130100,1434000,2801000,5550000.0,59441000.0,1.2025,,,,,563081.25,,,688750.0,0.0
1/9/2015,CWT-W2,1.37,1.4,1.27,1.27,-4.51,1685850,2302000,5057000,7790000.0,61482000.0,1.216,,,,,787635.0,,,1011400.0,0.0
1/12/2015,CWT-W2,1.27,1.28,1.25,1.25,-1.57,160200,203000,4816000,7903000.0,61000000.0,1.242,,,,,740795.0,,,963200.0,0.0
1/13/2015,CWT-W2,1.25,1.3,1.25,1.25,0.0,197800,249000,4348000,8051000.0,60876000.0,1.258,,,,,661310.0,,,869600.0,0.0
1/14/2015,CWT-W2,1.26,1.45,1.25,1.34,7.2,6665475,9130000,13318000,17176000.0,69953000.0,1.2879999999999998,,,,,1967885.0,,,2663600.0,0.0
1/15/2015,CWT-W2,1.32,1.44,1.32,1.39,3.73,2845675,3949000,15833000,21005000.0,73346000.0,1.3,,,,,2311000.0,,,3166600.0,0.0
1/16/2015,CWT-W2,1.4,1.57,1.38,1.41,1.44,5817399,8684000,22215000,27526000.0,70000000.0,1.3279999999999998,,,,,3137309.8,,,4443000.0,0.0
1/19/2015,CWT-W2,1.4,1.44,1.38,1.38,-2.13,778909,1099000,23111000,28482000.0,57214000.0,1.354,,,,,3261051.6,,,4622200.0,0.0
1/20/2015,CWT-W2,1.39,1.44,1.37,1.37,-0.72,512900,720000,23582000,29137000.0,54223000.0,1.378,1.2891666666666668,,,,3324071.6,,,4716400.0,0.0
1/21/2015,CWT-W2,1.38,1.4,1.34,1.34,-2.19,663000,912000,15364000,30003000.0,49499000.0,1.378,1.3075,,,,2123576.6,,,3072800.0,0.0
1/22/2015,CWT-W2,1.36,1.37,1.29,1.29,-3.73,416400,554000,11969000,30113000.0,49102000.0,1.358,1.3175,,,,1637721.6,42.857142857142854,42.857142857142854,2393800.0,0.0
