Date,Symbol,Open,High,Low,Last,ChangePercent,Volumn,Money,Net5D,Net13D,Net34D,Money5
8/1/2019,KUMWEL,1.24,1.27,1.13,1.16,5.45,174968963,212351140,212351140,212351140.0,212351140.0,212351140.0
8/2/2019,KUMWEL,1.12,1.13,1.08,1.08,-6.9,39246104,43103780,255454920,255454920.0,255454920.0,127727460.0
8/5/2019,KUMWEL,1.08,1.12,1.08,1.09,0.93,16659950,18350300,273805220,273805220.0,273805220.0,91268406.66666667
8/6/2019,KUMWEL,1.08,1.13,1.05,1.12,2.75,18471600,20385410,294190630,294190630.0,294190630.0,73547657.5
8/7/2019,KUMWEL,1.13,1.14,1.08,1.08,-3.57,12244645,13524120,307714750,307714750.0,307714750.0,61542950.0
8/8/2019,KUMWEL,1.09,1.13,1.08,1.1,1.85,9551440,10517070,105880680,318231820.0,318231820.0,21176136.0
8/9/2019,KUMWEL,1.11,1.11,1.06,1.06,-3.64,5411120,5840690,68617590,324072510.0,324072510.0,13723518.0
8/13/2019,KUMWEL,1.06,1.06,0.98,0.98,-7.55,6353100,6398360,56665650,330470870.0,330470870.0,11333130.0
8/14/2019,KUMWEL,0.99,1.04,0.98,0.98,0.0,5743525,5737880,42018120,336208750.0,336208750.0,8403624.0
