Date,Symbol,Open,High,Low,Last,ChangePercent,Volumn,Money,Net5D,Net13D,Net34D,Money5
7/1/2019,YNP,0.01,0.08,0.01,0.05,0.0,195701293,7059720,7059720,7059720.0,7059720.0,7059720.0
7/2/2019,YNP,0.05,0.06,0.05,0.05,0.0,70104470,3605610,10665330,10665330.0,10665330.0,5332665.0
7/3/2019,YNP,0.04,0.06,0.04,0.05,0.0,64274188,3331160,13996490,13996490.0,13996490.0,4665496.666666667
7/4/2019,YNP,0.05,0.05,0.04,0.05,0.0,110784801,4570960,18567450,18567450.0,18567450.0,4641862.5
7/5/2019,YNP,0.04,0.06,0.04,0.06,20.0,78755285,4200180,22767630,22767630.0,22767630.0,4553526.0
7/8/2019,YNP,0.06,0.07,0.06,0.06,0.0,82429996,4945840,20653750,27713470.0,27713470.0,4130750.0
7/9/2019,YNP,0.06,0.07,0.05,0.07,16.67,98278113,6066760,23114900,33780230.0,33780230.0,4622980.0
