Date,Symbol,Open,High,Low,Last,ChangePercent,Volumn,Money,Net5D,Net13D,Net34D,SMA5,SMA12,SMA26,MACD,MACD5,Vol5,RSI,RSI5,Money5,Status
1/5/2015,NEP-W2,0.47,0.48,0.46,0.48,2.13,196000,93000,2292000,22630000.0,96147000.0,0.48,,,,,196000.0,,,93000.0,0.0
1/6/2015,NEP-W2,0.48,0.48,0.46,0.46,-4.17,91700,43000,1251000,16248000.0,73266000.0,0.47,,,,,143850.0,,,68000.0,0.0
1/7/2015,NEP-W2,0.47,0.48,0.47,0.48,4.35,244100,115000,883000,14936000.0,69172000.0,0.4733333333333333,,,,,177266.66666666663,,,83666.66666666669,0.0
1/8/2015,NEP-W2,0.48,0.51,0.48,0.49,2.08,2204100,1110000,1629000,9911000.0,67425000.0,0.4775,,,,,683975.0,,,340250.0,0.0
1/9/2015,NEP-W2,0.5,0.5,0.49,0.5,2.04,575200,287000,1648000,7823000.0,62678000.0,0.48200000000000004,,,,,662220.0,,,329600.0,0.0
1/12/2015,NEP-W2,0.51,0.51,0.49,0.49,-2.0,570500,284000,1839000,7051000.0,61143000.0,0.484,,,,,737120.0,,,367800.0,0.0
1/13/2015,NEP-W2,0.49,0.51,0.49,0.5,2.04,682500,340000,2136000,5709000.0,60138000.0,0.4920000000000001,,,,,855280.0,,,427200.0,0.0
1/14/2015,NEP-W2,0.51,0.52,0.49,0.49,-2.0,2115400,1069000,3090000,5915000.0,60045000.0,0.494,,,,,1229540.0,,,618000.0,0.0
1/15/2015,NEP-W2,0.5,0.51,0.49,0.5,2.04,1579600,791000,2771000,6331000.0,60297000.0,0.496,,,,,1104640.0,,,554200.0,0.0
1/16/2015,NEP-W2,0.5,0.51,0.49,0.49,-2.0,444050,220000,2704000,5467000.0,60033000.0,0.494,,,,,1078410.0,,,540800.0,0.0
1/19/2015,NEP-W2,0.49,0.51,0.48,0.48,-2.04,1435703,710000,3130000,5694000.0,59742000.0,0.4920000000000001,,,,,1251450.6,,,626000.0,0.0
1/20/2015,NEP-W2,0.48,0.5,0.47,0.48,0.0,1886600,911000,3701000,6241000.0,58009000.0,0.488,0.4866666666666668,,,,1492270.6,,,740200.0,0.0
1/21/2015,NEP-W2,0.49,0.51,0.48,0.49,2.08,4041900,1985000,4617000,7958000.0,59508000.0,0.488,0.4875000000000001,,,,1877570.6,,,923400.0,0.0
1/22/2015,NEP-W2,0.5,0.52,0.48,0.49,0.0,10024500,5046000,8872000,12911000.0,63621000.0,0.4859999999999999,0.4900000000000001,,,,3566550.6,50.0,50.0,1774400.0,0.0
1/23/2015,NEP-W2,0.5,0.5,0.47,0.47,-4.08,6561400,3165000,11817000,16033000.0,52061000.0,0.48200000000000004,0.4891666666666667,,,,4790020.6,42.857142857142854,46.42857142857143,2363400.0,0.0
1/26/2015,NEP-W2,0.48,0.48,0.46,0.47,0.0,1113900,524000,11631000,16442000.0,50762000.0,0.48,0.4875,,,,4725660.0,42.857142857142854,45.23809523809525,2326200.0,0.0
1/27/2015,NEP-W2,0.47,0.51,0.47,0.48,2.13,6446800,3167000,13887000,18499000.0,53065000.0,0.48,0.4858333333333333,,,,5637700.0,42.857142857142854,44.64285714285715,2777400.0,0.0
1/28/2015,NEP-W2,0.48,0.49,0.47,0.48,0.0,1141800,543000,12445000,18755000.0,49509000.0,0.4779999999999999,0.485,,,,5057680.0,35.714285714285715,42.85714285714286,2489000.0,0.0
1/29/2015,NEP-W2,0.48,0.48,0.47,0.47,-2.08,681500,326000,7725000,18797000.0,47954000.0,0.474,0.4825,,,,3189080.0,28.57142857142857,38.57142857142857,1545000.0,0.0
1/30/2015,NEP-W2,0.48,0.48,0.47,0.48,2.13,332300,158000,4718000,18615000.0,46356000.0,0.476,0.4816666666666666,,,,1943260.0,35.714285714285715,37.142857142857146,943600.0,0.0
2/2/2015,NEP-W2,0.47,0.48,0.47,0.47,-2.08,426000,201000,4395000,17747000.0,44695000.0,0.476,0.4791666666666666,,,,1805680.0,28.57142857142857,34.285714285714285,879000.0,0.0
2/3/2015,NEP-W2,0.47,0.48,0.47,0.48,2.13,763600,361000,1589000,17317000.0,43986000.0,0.476,0.4783333333333332,,,,669040.0,35.714285714285715,32.85714285714286,317800.0,0.0
