Date,Symbol,Open,High,Low,Last,ChangePercent,Volumn,Money,Net5D,Net13D,Net34D,Money5
6/28/2018,NEWS-W6,,,,,0.0,92000000,920000,920000,920000.0,920000.0,920000.0
9/21/2018,NEWS-W6,0.01,0.01,0.01,0.01,0.0,110000,1100,1100,1100.0,1100.0,460550.0
9/24/2018,NEWS-W6,0.01,0.01,0.01,0.01,0.0,110000,1100,2200,2200.0,2200.0,307400.0
11/8/2018,NEWS-W6,0.01,0.01,0.01,0.01,0.0,1000000,10000,10000,10000.0,12200.0,233050.0
4/25/2019,NEWS-W6,,,,,0.0,2636000,26360,26360,26360.0,26360.0,191712.0
