Date,Symbol,Open,High,Low,Last,ChangePercent,Volumn,Money,Net5D,Net13D,Net34D,SMA5,SMA12,SMA26,MACD,MACD5,Vol5,RSI,RSI5
1/5/2015,NMG-W3,0.88,0.94,0.87,0.89,2.3,56625800,51409000,410160000,2990367000.0,4876402000.0,0.89,,,,,56625800.0,,
1/6/2015,NMG-W3,0.89,0.91,0.87,0.91,2.25,98552500,89017000,304932000,2543336000.0,4890477000.0,0.9,,,,,77589150.0,,
1/7/2015,NMG-W3,0.92,0.93,0.89,0.9,-1.1,18193300,16503000,242031000,2163932000.0,4861729000.0,0.9,,,,,57790533.333333336,,
1/8/2015,NMG-W3,0.91,0.92,0.88,0.89,-1.11,20120300,18058000,196256000,1094989000.0,4852604000.0,0.8975000000000001,,,,,48372975.0,,
1/9/2015,NMG-W3,0.89,0.9,0.87,0.88,-1.12,21774677,19244000,194231000,1044489000.0,4855977000.0,0.8940000000000001,,,,,43053315.4,,
1/12/2015,NMG-W3,0.88,0.88,0.82,0.82,-6.82,16420590,13962000,156784000,869088000.0,4843384000.0,0.8800000000000001,,,,,35012273.4,,
1/13/2015,NMG-W3,0.82,0.83,0.79,0.81,-1.22,13790300,11024000,78791000,820401000.0,4807071000.0,0.86,,,,,18059833.4,,
1/14/2015,NMG-W3,0.83,0.88,0.8,0.87,7.41,27077600,22947000,85235000,802187000.0,4792189000.0,0.8539999999999999,,,,,19836693.4,,
1/15/2015,NMG-W3,0.87,0.9,0.84,0.84,-3.45,14655275,12679000,79856000,613594000.0,4777293000.0,0.844,,,,,18743688.4,,
1/16/2015,NMG-W3,0.84,0.86,0.82,0.82,-2.38,6923717,5775000,66387000,425124000.0,4751131000.0,0.8320000000000001,,,,,15773496.4,,
1/19/2015,NMG-W3,0.83,0.85,0.8,0.81,-1.22,9296803,7615000,60040000,353335000.0,4703924000.0,0.8300000000000001,,,,,14348739.0,,
1/20/2015,NMG-W3,0.81,0.84,0.81,0.83,2.47,11485900,9544000,58560000,299046000.0,4623004000.0,0.834,0.8558333333333334,,,,13887859.0,,
1/21/2015,NMG-W3,0.84,0.85,0.83,0.84,1.2,5951210,5014000,40627000,282791000.0,4563124000.0,0.828,0.8516666666666667,,,,9662581.0,,
1/22/2015,NMG-W3,0.85,0.85,0.82,0.83,-1.19,6556300,5485000,33433000,236867000.0,4404527000.0,0.826,0.8450000000000001,,,,8042786.0,35.71428571428572,35.71428571428572
1/23/2015,NMG-W3,0.84,0.86,0.81,0.82,-1.2,17755300,14741000,42399000,162591000.0,4389159000.0,0.826,0.8383333333333334,,,,10209102.6,28.57142857142857,32.142857142857146
1/26/2015,NMG-W3,0.83,0.83,0.79,0.79,-3.66,9311700,7471000,42255000,153559000.0,4267792000.0,0.8219999999999998,0.8300000000000001,,,,10212082.0,21.42857142857143,28.571428571428573
1/27/2015,NMG-W3,0.79,0.81,0.78,0.79,0.0,10592960,8418000,41129000,143919000.0,4162906000.0,0.8140000000000001,0.8225000000000001,,,,10033494.0,21.42857142857143,26.78571428571429
1/28/2015,NMG-W3,0.78,0.81,0.78,0.78,-1.27,8808900,6971000,43086000,131646000.0,3982136000.0,0.8019999999999999,0.8191666666666667,,,,10605032.0,21.42857142857143,25.714285714285715
1/29/2015,NMG-W3,0.8,0.8,0.76,0.77,-1.28,9590500,7413000,45014000,125097000.0,3570143000.0,0.7899999999999999,0.8158333333333333,,,,11211872.0,21.42857142857143,22.857142857142858
1/30/2015,NMG-W3,0.78,0.79,0.76,0.76,-1.3,8031000,6175000,36448000,120248000.0,3434912000.0,0.7780000000000001,0.8066666666666666,,,,9267012.0,21.42857142857143,21.42857142857143
2/2/2015,NMG-W3,0.76,0.77,0.75,0.76,0.0,2623762,2002000,30979000,99303000.0,3354515000.0,0.7719999999999999,0.7999999999999999,,,,7929424.4,21.42857142857143,21.42857142857143
2/3/2015,NMG-W3,0.77,0.78,0.76,0.76,0.0,2903100,2228000,24789000,88852000.0,3282653000.0,0.766,0.7949999999999999,,,,6391452.4,14.285714285714292,20.000000000000004
2/4/2015,NMG-W3,0.77,0.78,0.75,0.75,-1.32,11128700,8442000,26260000,91519000.0,2755047000.0,0.76,0.7899999999999999,,,,6855412.4,14.285714285714292,18.571428571428577
2/5/2015,NMG-W3,0.75,0.75,0.72,0.72,-4.0,10587120,7759000,26606000,91663000.0,2366899000.0,0.75,0.7808333333333334,,,,7054736.4,14.285714285714292,17.142857142857146
2/6/2015,NMG-W3,0.73,0.74,0.72,0.72,0.0,24362500,17730000,38161000,99849000.0,1297628000.0,0.742,0.7708333333333334,,,,10321036.4,14.285714285714292,15.714285714285719
2/9/2015,NMG-W3,0.72,0.78,0.71,0.73,1.39,110721900,82055000,118214000,176890000.0,1309939000.0,0.736,0.7625000000000001,0.8111538461538461,-0.047642450142450055,-0.047642450142450055,31940664.0,14.285714285714292,14.285714285714292
2/10/2015,NMG-W3,0.73,0.75,0.72,0.73,0.0,73898901,54272000,170258000,225677000.0,1174848000.0,0.73,0.755,0.8049999999999999,-0.04829059829059823,-0.04796652421652414,46139824.2,7.142857142857139,12.857142857142861
2/11/2015,NMG-W3,0.75,0.77,0.73,0.75,2.74,54701300,41024000,202840000,251960000.0,1156161000.0,0.73,0.7516666666666666,0.7988461538461537,-0.04381766381766372,-0.046583570750237335,54854344.2,14.285714285714292,12.857142857142861
2/12/2015,NMG-W3,0.77,0.82,0.76,0.78,4.0,103090401,81116000,276197000,325605000.0,1196116000.0,0.742,0.7508333333333334,0.7942307692307692,-0.03785612535612537,-0.044401709401709344,73355000.4,21.42857142857143,14.285714285714288
2/13/2015,NMG-W3,0.78,0.79,0.75,0.75,-3.85,35828803,27518000,285985000,344705000.0,1022362000.0,0.748,0.7483333333333332,0.7888461538461538,-0.03737891737891741,-0.04299715099715096,75648261.0,21.42857142857143,15.714285714285717
2/16/2015,NMG-W3,0.74,0.79,0.73,0.77,2.67,34991300,26853000,230783000,364587000.0,854970000.0,0.756,0.7483333333333334,0.7846153846153847,-0.03186609686609676,-0.0398418803418803,60502141.0,28.57142857142857,18.571428571428573
2/17/2015,NMG-W3,0.78,0.82,0.78,0.8,3.9,77684529,62003000,238514000,419177000.0,837569000.0,0.7700000000000001,0.7516666666666668,0.783846153846154,-0.02594017094017087,-0.03537179487179483,61259266.6,35.71428571428572,24.28571428571429
2/18/2015,NMG-W3,0.81,0.83,0.79,0.82,2.5,128677801,104695000,302185000,517697000.0,878431000.0,0.7839999999999999,0.7566666666666668,0.7842307692307693,-0.020470085470085442,-0.03070227920227917,76054566.8,42.857142857142854,30.0
2/19/2015,NMG-W3,0.87,1.05,0.86,0.99,20.73,352187874,341997000,563066000,857692000.0,1199159000.0,0.826,0.7758333333333334,0.7888461538461539,0.005035612535612577,-0.02212393162393158,125874061.4,50.0,35.714285714285715
2/20/2015,NMG-W3,1.1,1.12,0.9,0.9,-9.09,259293280,261018000,796566000,1116482000.0,1408768000.0,0.8560000000000001,0.7883333333333332,0.791153846153846,0.006296296296296355,-0.013388888888888829,170566956.8,50.0,41.42857142857143
2/23/2015,NMG-W3,0.89,0.99,0.89,0.95,5.56,161088337,152085000,921798000,1260125000.0,1471836000.0,0.892,0.8075,0.7961538461538461,0.02187321937321951,-0.0026410256410255737,195786364.2,57.14285714285714,47.142857142857146
2/24/2015,NMG-W3,1.04,1.06,0.93,0.94,-1.05,669994769,655458000,1515253000,1907824000.0,2110791000.0,0.9199999999999999,0.8258333333333332,0.8011538461538461,0.031958689458689404,0.008938746438746481,314248412.2,57.14285714285714,51.42857142857142
2/25/2015,NMG-W3,0.94,0.97,0.86,0.87,-7.45,257697300,237948000,1648506000,2128042000.0,2330681000.0,0.9299999999999999,0.8374999999999999,0.8026923076923077,0.03482193732193728,0.019997150997151027,340052312.0,57.14285714285714,54.28571428571429
2/26/2015,NMG-W3,0.87,0.9,0.83,0.88,1.15,164780116,142521000,1449030000,2188508000.0,2453958000.0,0.908,0.8500000000000001,0.8042307692307692,0.044772079772079865,0.027944444444444484,302570760.4,64.28571428571428,57.14285714285713
2/27/2015,NMG-W3,0.89,1.02,0.88,1.0,13.64,512619300,498969000,1686981000,2633205000.0,2938965000.0,0.9279999999999999,0.8708333333333332,0.8107692307692308,0.0659188034188033,0.03986894586894587,353235964.4,64.28571428571428,60.0
3/2/2015,NMG-W3,1.0,1.2,1.0,1.04,4.0,597271817,650451000,2185347000,3242632000.0,3578392000.0,0.9460000000000001,0.8925000000000001,0.8192307692307692,0.07960826210826222,0.05141595441595441,440472660.4,71.42857142857143,62.857142857142854
3/3/2015,NMG-W3,1.07,1.07,0.88,0.88,-15.38,281703890,270772000,1800661000,3432288000.0,3826217000.0,0.9339999999999999,0.9033333333333334,0.8226923076923076,0.07280626780626798,0.059585470085470126,362814484.6,64.28571428571428,64.28571428571428
3/5/2015,NMG-W3,0.89,0.96,0.89,0.92,4.55,133167501,122912000,1685625000,3527682000.0,3936450000.0,0.944,0.9158333333333335,0.8276923076923077,0.08194444444444449,0.06900997150997157,337908524.8,64.28571428571428,65.71428571428571
